Molecule ChEMBL ID,SMILES,pIC50,Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
CHEMBL485439,COc1ccc(C(=N)N)cc1-c1cc2ccc(C(=N)N)cc2o1,5.443697499232712,308.34,2.68,122.11,4.0,4.0,0.0,4.0,0.44,3.0,23.0,0.18
CHEMBL4854427,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2ccccc2)oc1=O,4.955852379121278,373.41,3.21,80.71,6.0,1.0,0.0,3.0,0.76,3.0,28.0,-0.49
CHEMBL4855721,CCCCCCCCCCCCCCC[C@H]1C[C@@H](CCO)OO1,5.254144804826272,328.54,5.94,38.69,3.0,1.0,1.0,16.0,0.28,0.0,23.0,1.06
CHEMBL485573,Oc1cc(C2=NCCN2)ccc1-c1cc2cc(C3=NCCN3)cc(O)c2o1,4.795880017344075,362.39,2.21,102.38,7.0,4.0,0.0,3.0,0.57,3.0,27.0,0.46
CHEMBL4855756,CCCCCCC1CC(OC(C)=O)OO1,4.075443916907712,216.28,2.57,44.76,4.0,0.0,0.0,6.0,0.39,0.0,15.0,1.87
CHEMBL4856099,CCCCCCC1CC(C/C=C\Cl)OO1,5.185677838857696,232.75,4.19,18.46,2.0,0.0,0.0,7.0,0.48,0.0,15.0,1.68
CHEMBL4856106,CCCCCCC1CC(O)OO1,4.0,174.24,2.0,38.69,3.0,1.0,0.0,5.0,0.51,0.0,12.0,2.08
CHEMBL4857135,C=CCC1(C)c2cc(OC)c(OC)cc2Cn2cccc21,3.748519278415156,283.37,3.75,23.39,3.0,0.0,0.0,4.0,0.8,2.0,21.0,0.36
CHEMBL485748,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cc(-c2ccccc2)nc2ccccc12,5.931814138253838,501.5,6.37,125.55,6.0,3.0,2.0,5.0,0.23,6.0,38.0,-0.71
CHEMBL4857972,C=C(C)CC1CC(CCCCCC)OO1,4.583107812671761,212.33,4.01,18.46,2.0,0.0,0.0,7.0,0.36,0.0,15.0,1.52
CHEMBL4859408,CC(=O)OC1CC(C2CCCCC2)OO1,4.247183568811729,214.26,2.18,44.76,4.0,0.0,0.0,2.0,0.52,0.0,15.0,1.63
CHEMBL4859589,CC(C)C1CC(O)OO1,4.0,132.16,0.68,38.69,3.0,1.0,0.0,1.0,0.53,0.0,9.0,1.98
CHEMBL4859795,CCCCCCC1CC(C/C=C\Br)OO1,5.141923174836522,277.2,4.34,18.46,2.0,0.0,0.0,7.0,0.51,0.0,15.0,2.07
CHEMBL4860087,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])o1,6.721246399047171,170.12,0.75,82.35,4.0,0.0,0.0,2.0,0.22,1.0,12.0,-0.96
CHEMBL4860357,CC1(Cc2ccc([N+](=O)[O-])cc2)c2cc3c(cc2Cn2cccc21)OCO3,4.340600381507975,362.39,4.04,66.53,5.0,0.0,0.0,3.0,0.52,3.0,27.0,-0.21
CHEMBL4860515,CN(C)c1nccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc12,4.301029995663981,333.37,3.66,46.32,5.0,0.0,0.0,3.0,0.57,4.0,25.0,-1.61
CHEMBL4860651,Cc1ccc(-c2cc(N3CCN(c4ccccc4O)CC3)c(C#N)c(=O)o2)cc1,4.886056647693163,387.44,3.52,80.71,6.0,1.0,0.0,3.0,0.74,3.0,29.0,-0.58
CHEMBL486084,CN[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,3.904830648568245,409.57,3.05,61.44,3.0,2.0,0.0,11.0,0.6,2.0,30.0,0.14
CHEMBL4860872,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccccc3)nc12,4.0,331.38,2.5,85.23,7.0,1.0,0.0,3.0,0.62,4.0,25.0,-1.12
CHEMBL4861720,CN(C)c1nccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc12,5.896196279044043,336.37,3.0,51.25,6.0,0.0,0.0,3.0,0.58,4.0,25.0,-1.99
CHEMBL4861905,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1,4.335504572275285,363.46,4.42,32.62,4.0,0.0,0.0,5.0,0.67,3.0,27.0,0.06
CHEMBL4862084,CCCCCCC1CC(C#N)OO1,4.183923258244684,183.25,2.57,42.25,3.0,0.0,0.0,5.0,0.49,0.0,13.0,1.05
CHEMBL48621,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)c4ccccc4)cc3)o2)cc1)c1ccccc1,4.548455006504028,456.55,7.49,84.9,3.0,4.0,1.0,6.0,0.16,5.0,35.0,-0.37
CHEMBL4862835,COc1cc2c(cc1OCc1ccccc1)Cn1cccc1C2(C)CC#N,4.463820467862774,358.44,4.66,47.18,4.0,0.0,0.0,5.0,0.67,3.0,27.0,-0.1
CHEMBL4862868,COc1cc2c(cc1OC)C(C)(Cc1cc3ccc4cccc5ccc(c1)c3c45)c1cccn1C2,4.065451052333853,457.57,7.31,23.39,3.0,0.0,1.0,4.0,0.26,6.0,35.0,0.19
CHEMBL486287,CN[C@@H](CC(C)C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCc1c[nH]c2ccccc12,3.953895212753961,448.61,3.53,77.23,3.0,3.0,0.0,11.0,0.42,3.0,33.0,0.1
CHEMBL4863721,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2ccc(Br)s2)oc1=O,4.886056647693163,458.34,4.03,80.71,7.0,1.0,0.0,3.0,0.64,3.0,28.0,-0.98
CHEMBL4864214,CC(C)(C)C1CC(O)OO1,4.0,146.19,1.07,38.69,3.0,1.0,0.0,0.0,0.52,0.0,10.0,1.71
CHEMBL4865003,CCCCCCC1CCOO1,4.303032359255977,158.24,2.68,18.46,2.0,0.0,0.0,5.0,0.45,0.0,11.0,1.31
CHEMBL4865110,CCCCCCC1CC(CC(=O)SCC)OO1,5.067778873509079,260.4,3.72,35.53,4.0,0.0,0.0,8.0,0.49,0.0,17.0,0.87
CHEMBL4866187,CN(C)c1nccn2c(-c3ccc4[nH]ncc4c3)c(-c3ccc(F)cc3)nc12,4.903089986991944,372.41,4.14,62.11,5.0,1.0,0.0,3.0,0.52,5.0,28.0,-1.7
CHEMBL4867271,CCCCCCCCCCCCCCC[C@H]1C[C@@H](CC(=O)O)OO1,5.210419287835574,342.52,6.03,55.76,3.0,1.0,1.0,16.0,0.27,0.0,24.0,1.01
CHEMBL4867385,CC1(CC#N)c2cc3c(cc2Cn2cccc21)OCO3,3.920384676473057,266.3,2.8,47.18,4.0,0.0,0.0,1.0,0.8,2.0,20.0,0.22
CHEMBL486787,COc1cc(OC)c2c(c1-c1ccc(O)c3c(OC)cc(C)cc13)C[C@H](C)N[C@H]2C,4.421360790031928,407.51,5.14,59.95,5.0,2.0,1.0,4.0,0.63,3.0,30.0,1.7
CHEMBL4868886,CC(=O)OC1CC(C(C)(C)C)OO1,4.176994295204381,188.22,1.64,44.76,4.0,0.0,0.0,1.0,0.46,0.0,13.0,1.55
CHEMBL487017,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,5.313363730737707,432.38,0.05,170.05,10.0,6.0,1.0,4.0,0.33,3.0,31.0,1.93
CHEMBL4870180,COc1ccc2c(c1)Cn1cccc1C2(C)CC#N,3.443709563135876,252.32,3.08,37.95,3.0,0.0,0.0,2.0,0.82,2.0,19.0,-0.05
CHEMBL4870182,O=Cc1ccc([N+](=O)[O-])s1,5.147496020333332,157.15,1.47,60.21,4.0,0.0,0.0,2.0,0.37,1.0,10.0,-2.17
CHEMBL4870516,COc1cc2c(cc1OC)C(Cc1ccc([N+](=O)[O-])cc1)(C(F)(F)F)c1cccn1C2,4.719562862916209,432.4,4.87,66.53,5.0,0.0,0.0,5.0,0.43,3.0,31.0,-0.44
CHEMBL4870529,CN(C)c1nccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc12,5.001304841688344,349.37,2.64,85.23,7.0,1.0,0.0,3.0,0.61,4.0,26.0,-1.35
CHEMBL4871059,CN(C)c1nccn2c(-c3cnc(N)nc3)c(-c3ccc(F)cc3)nc12,4.301029995663981,349.37,2.64,85.23,7.0,1.0,0.0,3.0,0.61,4.0,26.0,-1.4
CHEMBL4871294,CC1(CC#N)c2ccc(OCc3ccccc3)cc2Cn2cccc21,4.284624954550582,328.42,4.65,37.95,3.0,0.0,0.0,4.0,0.7,3.0,25.0,-0.26
CHEMBL4871480,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2cccc3ccccc23)oc1=O,4.886056647693163,423.47,4.36,80.71,6.0,1.0,0.0,3.0,0.53,4.0,32.0,-0.47
CHEMBL4871546,COc1ccc(CC2(C)c3cc(OC)c(OC)cc3Cn3cccc32)cc1OC,4.375610117506712,393.48,4.43,41.85,5.0,0.0,0.0,6.0,0.62,3.0,29.0,0.14
CHEMBL487186,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,4.300000029139089,307.82,3.34,50.94,4.0,1.0,0.0,5.0,0.92,2.0,21.0,-0.44
CHEMBL4871887,C/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1,6.6020599913279625,186.19,1.22,69.21,4.0,0.0,0.0,2.0,0.23,1.0,12.0,-1.67
CHEMBL4872681,CSc1nccc(-c2c(-c3ccccc3)nc3c(N(C)C)nccn23)n1,4.755228238504705,362.46,3.64,59.21,7.0,0.0,0.0,4.0,0.41,4.0,26.0,-1.54
CHEMBL4872834,COc1cc2c(cc1OC)C(C)(Cc1ccc([N+](=O)[O-])cc1)c1cccn1C2,4.312852566422467,378.43,4.32,66.53,5.0,0.0,0.0,5.0,0.49,3.0,28.0,-0.28
CHEMBL487366,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](O)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,6.488579694561736,926.06,-0.36,339.84,18.0,13.0,3.0,3.0,0.16,0.0,65.0,1.78
CHEMBL4874504,CCCCCCC1CC(CC(=O)c2ccccc2)OO1,4.0,276.38,4.32,35.53,3.0,0.0,0.0,8.0,0.4,1.0,20.0,0.8
CHEMBL4874963,CCCCCCC1CC(CC(=O)Sc2ccccc2)OO1,4.828788659588897,308.44,4.75,35.53,4.0,0.0,0.0,8.0,0.39,1.0,21.0,0.45
CHEMBL4875029,CSc1nccc(-c2c(-c3ccccc3)nc3c(Cl)nccn23)n1,5.00788851221305,353.84,4.23,55.97,6.0,0.0,0.0,3.0,0.41,4.0,24.0,-1.53
CHEMBL4875661,N#Cc1c(N2CCN(c3ccccc3O)CC2)cc(-c2cccs2)oc1=O,4.815308569182402,379.44,3.27,80.71,7.0,1.0,0.0,3.0,0.75,3.0,27.0,-1.07
CHEMBL4875986,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N(C)C)nccn23)n1,4.983384452442823,380.45,3.78,59.21,7.0,0.0,0.0,4.0,0.4,4.0,27.0,-1.75
CHEMBL4876043,CC(=O)OC1CC(C(C)C)OO1,4.241666220450479,174.2,1.25,44.76,4.0,0.0,0.0,2.0,0.47,0.0,12.0,1.75
CHEMBL4876294,O=[N+]([O-])c1ccc(/C=[N+](\[O-])Cc2ccccc2)o1,5.913640169325252,246.22,2.32,82.35,4.0,0.0,0.0,4.0,0.27,2.0,18.0,-0.75
CHEMBL4876410,C=CCC1CC(C2CCCCC2)OO1,5.168770306132936,196.29,3.23,18.46,2.0,0.0,0.0,3.0,0.51,0.0,14.0,1.74
CHEMBL4876995,CCCCCCC1CC(CC(=O)C(C)(C)C)OO1,4.677288865325454,256.39,4.05,35.53,3.0,0.0,0.0,7.0,0.51,0.0,18.0,0.93
CHEMBL4877211,CCCCCCC1CC(N=[N+]=[N-])OO1,4.571263944136479,199.25,3.31,67.22,3.0,0.0,0.0,6.0,0.22,0.0,14.0,1.47
CHEMBL4877259,COc1ccc2c3c1C(=O)C[C@]31c3cc(-c4c(O)cc(OC)c5c4C[C@@H](C)N[C@@H]5C)c4cc(C)cc(OC)c4c3O[C@]1(C)Oc1cc(OC)c3c(c1-2)C[C@@H](C)N(C)[C@@H]3C,4.0,796.96,9.13,107.95,10.0,2.0,2.0,5.0,0.18,5.0,59.0,1.41
CHEMBL4877608,CSc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1,4.903089986991944,352.4,3.3,81.99,7.0,1.0,0.0,3.0,0.45,4.0,25.0,-1.54
CHEMBL4878509,CC1(CC#N)c2ccc(F)cc2Cn2cccc21,3.716269213222119,240.28,3.21,28.72,2.0,0.0,0.0,1.0,0.75,2.0,18.0,-0.58
CHEMBL4878542,COc1cc2c(cc1OC)C(C)(Cc1ccccc1)c1cccn1C2,4.389050606927993,333.43,4.42,23.39,3.0,0.0,0.0,4.0,0.71,3.0,25.0,0.1
CHEMBL4878658,CC(C)(C)/[N+]([O-])=C/c1ccc([N+](=O)[O-])s1,6.508638306165727,228.27,2.38,69.21,4.0,0.0,0.0,2.0,0.26,1.0,15.0,-1.37
CHEMBL4879192,COc1ccc2c3c1C(=O)C[C@]1(C)Oc4c(cc(-c5c(O)cc(OC)c6c5C[C@H](C)N(C)[C@@H]6C)c5cc(C)cc(OC)c45)[C@]31Oc1cc(OC)c3c(c1-2)C[C@@H](C)N[C@@H]3C,4.266000713461613,796.96,9.13,107.95,10.0,2.0,2.0,5.0,0.18,5.0,59.0,1.42
CHEMBL48802,C[S+]([O-])CCCCN=C=S,4.632644078973981,177.29,1.25,35.42,3.0,0.0,0.0,5.0,0.27,0.0,10.0,0.73
CHEMBL488040,CC(C)c1cc2c(c(O)c1O)[C@@]1(C)CCCC(C)(C)C1=C(O)C2=O,4.221848749616356,330.42,4.7,77.76,4.0,3.0,0.0,1.0,0.65,1.0,24.0,2.05
CHEMBL488176,c1ccc2c(c1)Sc1ccccc1S2,4.638272163982407,216.33,4.3,0.0,2.0,0.0,0.0,0.0,0.55,2.0,14.0,-0.5
CHEMBL489518,C/C=C/c1cc(O)c(OC)c(OC)c1,3.250156458690798,194.23,2.44,38.69,3.0,1.0,0.0,3.0,0.8,1.0,14.0,1.32
CHEMBL489770,c1ccc(Nc2nc(-c3ccccn3)cs2)nc1,5.6777807052660805,254.32,3.34,50.7,5.0,1.0,0.0,3.0,0.78,3.0,18.0,-1.98
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,4.301960726202631,329.37,3.33,39.72,4.0,1.0,0.0,4.0,0.93,2.0,24.0,-0.12
CHEMBL490311,CC1(C)CCc2c(-c3coc4cc(O)cc(O)c4c3=O)ccc(O)c2O1,4.4156687756324695,354.36,3.68,100.13,6.0,3.0,0.0,1.0,0.62,3.0,26.0,1.89
CHEMBL490343,CC1(C)CCc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1,4.165579296318468,354.36,3.68,100.13,6.0,3.0,0.0,1.0,0.62,3.0,26.0,1.7
CHEMBL490592,c1ccc(Nc2nc(-c3ccccn3)cs2)cc1,4.0,253.33,3.95,37.81,4.0,1.0,0.0,3.0,0.77,3.0,18.0,-1.99
CHEMBL490702,Oc1ccc2c(c1O)OCC1c3cc4c(cc3OC21)OCO4,4.428291168191312,300.27,2.44,77.38,6.0,2.0,0.0,0.0,0.73,2.0,22.0,2.13
CHEMBL491149,Oc1c(-c2nnc(CCc3ccccc3)[nH]2)ncc2cccnc12,5.449999932356823,317.35,2.91,87.58,5.0,2.0,0.0,4.0,0.6,4.0,24.0,-0.57
CHEMBL491160,C=CC(C)(C)c1cc(OC(C)=O)c(OC(C)=O)cc1-c1coc2cc(OC(C)=O)cc(OC(C)=O)c2c1=O,4.369572124974976,522.51,4.62,135.41,10.0,0.0,1.0,7.0,0.25,3.0,38.0,1.11
CHEMBL491345,C=CC(C)(C)c1cc(OC)c(OC)cc1-c1coc2cc(OC)cc(O)c2c1=O,3.6020599913279625,396.44,4.66,78.13,6.0,1.0,0.0,6.0,0.61,3.0,29.0,1.46
CHEMBL491514,C=CC(C)(C)c1cc(OC)c(OC)cc1-c1coc2cc(OC)cc(OC)c2c1=O,4.0655015487564325,410.47,4.96,67.13,6.0,0.0,0.0,7.0,0.51,3.0,30.0,1.25
CHEMBL491515,CC(C)=CCc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(O)c1O,4.334419008982047,354.36,3.79,111.13,6.0,4.0,0.0,3.0,0.42,3.0,26.0,2.0
CHEMBL491981,O=c1c(-c2ccccc2)coc2cc(O)ccc12,3.94692155651658,238.24,3.17,50.44,3.0,1.0,0.0,1.0,0.71,3.0,18.0,0.73
CHEMBL492579,Cl.N=C(N)c1ccc(NCCCCCNc2ccc(C(=N)N)cc2)cc1,6.29929628285498,374.92,2.95,123.8,4.0,6.0,1.0,10.0,0.23,2.0,25.0,-0.31
CHEMBL492613,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.O=S(=O)([O-])O,4.769551078621726,433.44,3.1,40.8,4.0,0.0,0.0,2.0,0.67,3.0,25.0,1.3
CHEMBL494163,Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,5.73754891026957,376.89,2.88,118.2,4.0,4.0,0.0,10.0,0.3,2.0,25.0,-0.14
CHEMBL494952,COc1ccc2nc3cc(Cl)ccc3c(NCCN)c2c1,5.59859262047376,301.78,3.42,60.17,4.0,2.0,0.0,4.0,0.72,3.0,21.0,-0.86
CHEMBL494956,Cl.c1cc(C2=NCCN2)ccc1OCCCCCOc1ccc(C2=NCCN2)cc1,5.557520230935552,428.96,3.01,67.24,6.0,2.0,0.0,10.0,0.61,2.0,29.0,-0.3
CHEMBL494957,CC(C)NC(=N)c1ccc(NCCCCCNc2ccc(C(=N)NC(C)C)cc2)cc1.Cl,5.2403321553103694,459.08,5.03,95.82,4.0,6.0,2.0,12.0,0.16,2.0,31.0,-0.39
CHEMBL495012,Cl.N=C(N)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,4.0,350.8,2.52,105.63,4.0,3.0,0.0,8.0,0.39,2.0,23.0,-0.13
CHEMBL49627,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3C(F)(F)F)o2)c(C(F)(F)F)c1,5.040775128799421,470.38,5.26,136.94,3.0,6.0,2.0,4.0,0.18,3.0,33.0,-0.5
CHEMBL498724,COc1ccc([C@@H]2COc3c(ccc4occc34)C2)c(OC)c1O,4.295473247494964,326.35,3.87,61.06,5.0,1.0,0.0,3.0,0.79,3.0,24.0,1.54
CHEMBL498847,Cc1ncc([N+](=O)[O-])n1CC(C)O,3.792850546790457,185.18,0.48,81.19,5.0,1.0,0.0,3.0,0.55,1.0,13.0,-1.45
CHEMBL499127,C=C1C[C@@H](OC(C)=O)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)C[C@]5(COC(C)=O)[C@@H](C)OC(=O)[C@H]6O[C@H]6[C@H]5[C@]4(C)CC[C@@]3(C(=O)OC)[C@]2(O)C1,4.0,674.78,3.6,164.26,12.0,1.0,2.0,5.0,0.2,0.0,48.0,2.78
CHEMBL499836,C[n+]1ccc2c(c1)[nH]c1ccc(Cl)cc12.[I-],4.464705879957229,344.58,2.8,19.67,0.0,1.0,0.0,0.0,0.56,3.0,15.0,0.44
CHEMBL500330,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3o2)cc1,5.508638306165727,278.31,2.67,112.88,3.0,4.0,0.0,3.0,0.44,3.0,21.0,0.22
CHEMBL500439,C=C1C[C@@H](OC(C)=O)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](OC(C)=O)C[C@]5(COC(C)=O)[C@@H](C)OC(=O)[C@H]6O[C@H]6[C@H]5[C@]4(C)C[C@H](OC(C)=O)[C@@]3(C(=O)OC)[C@]2(O)C1,4.0,732.82,3.14,190.56,14.0,1.0,2.0,6.0,0.18,0.0,52.0,2.3
CHEMBL500770,OC[C@H]1O[C@@H](n2cnc3c(NCCC(c4ccccc4)c4ccccc4)nc(NCCc4cnc[nH]4)nc32)[C@H](O)[C@@H]1O,4.522878745280337,570.65,2.45,166.26,11.0,6.0,3.0,12.0,0.13,5.0,42.0,0.09
CHEMBL501754,C/C=C/c1cc(OC)c(OC)c(O)c1OC,3.4321983601609998,224.26,2.45,47.92,4.0,1.0,0.0,4.0,0.85,1.0,16.0,1.22
CHEMBL501755,COc1ccc([C@@H]2COc3c(ccc(O)c3CC=C(C)C)C2)c(OC)c1O,4.582757857332597,370.45,4.34,68.15,5.0,2.0,0.0,5.0,0.77,2.0,27.0,2.0
CHEMBL502204,OC[C@H]1O[C@@H](n2cnc3c(NCCC(c4ccccc4)c4ccccc4)nc(NCCC4CNc5ccccc54)nc32)[C@H](O)[C@@H]1O,4.522878745280337,621.74,4.08,149.61,11.0,6.0,3.0,12.0,0.12,5.0,46.0,0.26
CHEMBL502768,Cl.Cn1cc2c3ccccc3nc-2c2ccccc21,4.407823242604133,268.75,3.83,17.82,2.0,0.0,0.0,0.0,0.45,2.0,18.0,-0.54
CHEMBL502875,O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4ccc(C[n+]5ccc6c(c5)[nH]c5ccc(Cl)cc56)cc4)CC3)c(F)cc2c1=O.[Cl-],4.210419287835575,672.59,6.12,85.45,5.0,2.0,2.0,7.0,0.21,6.0,46.0,-0.67
CHEMBL502983,C=C1C[C@H](C(=O)OC)[C@]2(C)CC[C@]3(C)[C@H]4[C@H](O)[C@@H](O)[C@]5(COC(C)=O)[C@@H](C)[C@@H](OC(C)=O)CC[C@H]5[C@]4(C)CC[C@@]3(O)[C@]2(O)C1,4.0,620.78,3.07,159.82,10.0,4.0,1.0,4.0,0.21,0.0,44.0,2.66
CHEMBL504232,CCCCCCCCCCCCCCCCCCOC(COCn1nnc2ccccc21)COP(=O)([O-])OCC[N+](C)(C)C,6.144180730883825,640.85,7.26,107.76,9.0,0.0,2.0,29.0,0.05,2.0,44.0,-0.22
CHEMBL50440,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)o2)cc1,4.791181130173885,334.38,3.22,136.94,3.0,6.0,1.0,4.0,0.32,3.0,25.0,-0.33
CHEMBL504519,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](OC(=O)/C=C/c3ccc(OC)cc3)[C@@H](O)[C@H]12,5.3126566146090415,566.56,-0.91,190.67,13.0,5.0,2.0,8.0,0.19,1.0,40.0,1.92
CHEMBL504972,Cc1nc(-c2ccccn2)nc(N(C)C)c1Cl,5.958607314841775,248.72,2.57,41.91,4.0,0.0,0.0,2.0,0.82,2.0,17.0,-1.74
CHEMBL505478,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H]12,5.172699981369007,552.53,-1.21,201.67,13.0,6.0,3.0,7.0,0.17,1.0,39.0,2.13
CHEMBL505741,C[C@H]1[C@@H](OCC(O)CO[C@@H]2C[C@@H]3CC[C@@H](C)[C@@H]4CC[C@@]5(C)OO[C@@]34[C@H](O2)O5)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.301029995663981,610.74,4.55,112.53,11.0,1.0,2.0,6.0,0.43,0.0,43.0,2.14
CHEMBL506451,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](CO)[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@@H](O)[C@H]12,5.286455682274538,584.53,-2.53,242.13,15.0,8.0,3.0,8.0,0.09,1.0,41.0,2.22
CHEMBL506578,C(=C1\CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1,4.384049948343599,275.39,4.46,3.24,1.0,0.0,0.0,2.0,0.78,2.0,21.0,0.08
CHEMBL506593,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(OC)c(c3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,4.995678626217358,652.79,7.17,71.09,9.0,0.0,2.0,5.0,0.22,4.0,48.0,1.66
CHEMBL506885,CC(C)NC(=N)c1ccc(-c2cc3ccc(C(=N)NC(C)C)cc3o2)cc1,4.920818753952375,362.48,4.75,84.9,3.0,4.0,0.0,5.0,0.39,3.0,27.0,0.01
CHEMBL5071689,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(Cl)cn1)CC2,7.0,310.7,2.07,92.31,7.0,0.0,0.0,4.0,0.63,2.0,21.0,-1.45
CHEMBL5072526,O=[N+]([O-])c1cn2c(n1)OC(COc1ncc(Cl)cn1)CC2,6.920818753952375,311.68,1.46,105.2,8.0,0.0,0.0,4.0,0.62,2.0,21.0,-0.88
CHEMBL5073339,C[C@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,7.221848749616356,373.29,3.31,88.65,7.0,0.0,0.0,5.0,0.59,2.0,26.0,-0.35
CHEMBL5076723,CC1(COc2ncc(F)cn2)CCn2cc([N+](=O)[O-])nc2O1,6.173925197299173,309.26,1.34,105.2,8.0,0.0,0.0,4.0,0.62,2.0,22.0,-0.41
CHEMBL5077047,CC1(COc2ccc(Cl)cn2)CCn2cc([N+](=O)[O-])nc2O1,6.823908740944319,324.72,2.46,92.31,7.0,0.0,0.0,4.0,0.63,2.0,22.0,-0.87
CHEMBL5077619,CC1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,7.045757490560675,358.28,2.83,92.31,7.0,0.0,0.0,4.0,0.62,2.0,25.0,-0.57
CHEMBL5077670,C[C@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.356547323513812,358.28,2.83,92.31,7.0,0.0,0.0,4.0,0.62,2.0,25.0,-0.57
CHEMBL5077758,C[C@@]1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,6.431798275933005,373.29,3.31,88.65,7.0,0.0,0.0,5.0,0.59,2.0,26.0,-0.35
CHEMBL507858,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(OC)c(c3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,6.0,638.76,6.87,82.09,9.0,1.0,2.0,4.0,0.26,4.0,47.0,1.86
CHEMBL5078924,CC1(COc2ccc(F)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.221848749616356,308.27,1.95,92.31,7.0,0.0,0.0,4.0,0.49,2.0,22.0,-0.38
CHEMBL5080663,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(C(F)(F)F)cn1)CC2,7.096910013008056,344.25,2.44,92.31,7.0,0.0,0.0,4.0,0.62,2.0,24.0,-1.43
CHEMBL5081962,C[C@@]1(COc2ccc(C(F)(F)F)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.130768280269024,358.28,2.83,92.31,7.0,0.0,0.0,4.0,0.62,2.0,25.0,-0.57
